stock_xfer_date,stock_qty
2023-05-02,54
2023-06-08,81
2023-05-29,42
2023-06-06,91
2023-03-31,99
2023-04-20,85
2023-07-05,11
2023-07-08,92
2023-04-18,89
2023-06-01,40
2023-05-05,3
2023-07-20,34
2023-04-22,82
2023-05-29,79
2023-07-29,6
2023-05-21,23
2023-06-12,36
2023-06-04,73
2023-03-26,24
2023-03-29,9
2023-05-27,6
2023-06-08,29
2023-07-04,69
2023-06-30,63
2023-06-18,80
2023-05-31,18
2023-04-05,8
2023-04-24,58
2023-03-21,90
2023-04-05,82
2023-04-09,20
2023-04-17,92
2023-04-28,53
2023-07-29,89
2023-07-18,21
2023-06-08,63
2023-05-01,23
2023-06-02,72
2023-05-22,13
2023-03-20,27
2023-07-14,84
2023-07-29,73
2023-04-10,71
2023-07-28,68
2023-06-14,36
2023-03-24,19
2023-03-25,92
2023-06-20,43
2023-04-09,49
2023-03-19,8
2023-03-18,39
2023-04-26,11
2023-03-20,4
2023-06-09,78
2023-03-15,100
2023-06-25,3
2023-06-10,1
2023-07-19,52
2023-04-14,87
2023-03-23,76
2023-05-24,54
2023-04-27,62
2023-04-03,10
2023-05-09,45
2023-03-31,23
2023-05-14,7
2023-04-02,79
2023-07-21,70
2023-05-31,13
2023-06-05,89
2023-06-03,24
2023-03-30,74
2023-07-04,51
2023-04-07,61
2023-04-13,70
2023-04-26,39
2023-06-06,55
2023-05-08,24
2023-04-25,96
2023-04-26,88
2023-05-11,77
2023-05-28,48
2023-07-18,42
2023-07-02,18
2023-06-24,90
2023-04-14,81
2023-04-14,38
2023-05-08,13
2023-05-08,37
2023-04-14,91
2023-06-13,6
2023-06-01,21
2023-05-23,41
2023-06-22,20
2023-05-26,47
2023-06-27,12
2023-07-12,36
2023-03-29,37
2023-04-14,15
2023-06-27,28
2023-06-21,73
2023-04-03,39
2023-03-26,74
2023-03-30,77
2023-07-21,86
2023-04-29,80
2023-03-24,80
2023-04-27,35
2023-05-24,39
2023-04-08,13
2023-04-04,90
2023-05-24,62
2023-04-04,67
2023-07-15,50
2023-04-30,19
2023-04-01,39
2023-06-07,3
2023-03-29,79
2023-07-15,65
2023-04-19,93
2023-07-27,43
2023-05-09,43
2023-05-09,74
2023-03-22,16
2023-06-13,82
2023-07-19,39
2023-07-09,26
2023-06-27,74
2023-07-14,56
2023-05-27,96
2023-07-09,87
2023-03-15,24
2023-04-19,95
2023-05-14,19
2023-07-25,52
2023-03-17,43
2023-07-19,31
2023-07-13,17
2023-06-16,78
2023-03-30,9
2023-04-23,9
2023-05-27,83
2023-05-12,72
2023-03-28,25
2023-05-10,7
2023-06-21,7
2023-07-23,32
2023-07-15,98
2023-04-10,74
2023-03-31,19
2023-06-10,12
2023-06-30,69
2023-07-28,64
2023-07-30,81
2023-07-01,20
2023-05-06,39
2023-06-25,7
2023-04-09,1
2023-05-02,87
2023-07-27,51
2023-06-02,98
2023-06-18,48
2023-07-14,46
2023-03-29,15
2023-06-17,63
2023-03-22,79
2023-04-26,71
2023-06-19,75
2023-06-11,44
2023-04-14,82
2023-06-28,83
2023-07-22,67
2023-03-21,30
2023-04-16,82
2023-05-04,3
2023-05-30,6
2023-05-07,41
2023-04-05,75
2023-03-15,7
2023-05-22,78
2023-07-03,41
2023-03-24,70
2023-05-20,9
2023-04-09,78
2023-04-20,88
2023-07-20,37
2023-07-29,30
2023-07-01,5
2023-06-05,87
2023-07-09,58
2023-03-15,65
2023-04-12,85
2023-03-22,17
2023-07-23,61
2023-04-03,36
2023-07-24,25
2023-07-07,10
2023-03-31,22
2023-05-17,86
2023-05-01,20
2023-05-18,21
2023-06-13,9
2023-04-24,65
2023-05-05,4
2023-05-28,23
2023-04-19,74
2023-07-01,64
2023-05-28,3
2023-05-20,7
2023-06-02,6
2023-07-24,72
2023-05-12,94
2023-06-19,67
2023-06-19,22
2023-07-25,63
2023-06-09,68
2023-05-01,68
2023-07-15,26
2023-06-26,19
2023-04-23,34
2023-04-25,78
2023-06-17,85
2023-05-29,66
2023-04-19,43
2023-04-11,48
2023-04-12,74
2023-07-19,81
2023-03-24,16
2023-06-14,12
2023-07-25,44
2023-05-03,77
2023-07-13,48
2023-07-24,54
2023-06-02,95
2023-04-30,4
2023-05-31,76
2023-07-19,4
2023-05-05,74
2023-04-22,66
2023-05-30,44
2023-05-24,34
2023-06-16,67
2023-07-26,46
2023-06-05,67
2023-05-29,16
2023-04-15,32
2023-03-23,15
2023-04-29,63
2023-03-15,23
2023-05-16,100
2023-04-21,89
2023-06-11,68
2023-04-08,19
2023-05-17,39
2023-05-10,29
2023-06-16,74
2023-05-24,92
2023-05-08,99
2023-05-18,72
2023-06-30,82
2023-07-13,68
2023-07-21,30
2023-07-24,59
2023-06-11,93
2023-04-17,65
2023-03-27,80
2023-05-07,30
2023-05-30,82
2023-04-09,64
2023-07-16,33
2023-06-13,37
2023-07-16,93
2023-06-30,59
2023-03-22,50
2023-05-06,12
2023-06-05,92
2023-06-24,27
2023-04-02,88
2023-05-20,13
2023-05-09,36
2023-04-10,15
2023-03-18,35
2023-04-29,6
2023-05-31,14
2023-06-15,64
2023-04-23,47
2023-04-17,26
2023-04-27,66
2023-05-31,48
2023-06-25,39
2023-03-20,33
2023-07-24,8
2023-07-22,46
2023-05-29,74
2023-05-06,40
2023-04-09,85
2023-05-05,62
2023-06-23,5
2023-05-22,27
2023-05-29,60
2023-06-08,85
2023-06-10,50
2023-05-18,12
2023-04-06,18
2023-06-10,85
2023-05-12,7
2023-06-10,99
2023-05-29,14
2023-06-20,31
2023-03-21,99
2023-07-24,1
2023-04-02,66
2023-06-16,50
2023-04-13,48
2023-05-31,84
2023-03-29,63
2023-04-16,97
2023-06-13,47
2023-04-11,80
2023-05-11,2
2023-07-06,13
2023-06-13,31
2023-03-24,74
2023-04-05,19
2023-07-07,84
2023-06-18,80
2023-04-24,43
2023-05-09,21
2023-05-26,6
2023-05-08,77
2023-03-15,31
2023-05-01,32
2023-05-16,19
2023-06-22,22
2023-04-03,60
2023-04-10,87
2023-04-24,76
2023-07-27,62
2023-03-18,38
2023-06-13,53
2023-06-06,93
2023-04-03,12
2023-05-05,24
2023-07-19,53
2023-05-07,73
2023-05-29,47
2023-05-15,43
2023-07-06,24
2023-05-13,98
2023-04-19,29
2023-04-16,40
2023-03-21,65
2023-04-07,100
2023-07-27,20
2023-04-12,82
2023-07-05,81
2023-05-09,5
2023-07-11,67
2023-05-15,11
2023-05-02,90
2023-04-28,24
2023-06-09,21
2023-07-17,94
2023-05-25,95
2023-06-11,86
2023-05-08,56
2023-06-20,85
2023-03-21,9
2023-05-03,55
2023-06-27,10
2023-03-28,59
2023-06-28,85
2023-07-09,71
2023-04-23,50
2023-07-21,13
2023-04-09,23
2023-05-20,61
2023-07-27,65
2023-05-24,78
2023-03-27,25
2023-04-04,89
2023-04-28,13
2023-05-07,53
2023-07-04,37
2023-03-16,27
2023-03-17,52
2023-07-04,37
2023-07-19,37
2023-07-27,48
2023-06-10,38
2023-07-14,51
2023-07-16,65
2023-04-22,62
2023-03-27,36
2023-05-08,79
2023-04-11,10
2023-05-18,31
2023-07-20,97
2023-04-24,9
2023-03-18,51
2023-04-30,24
2023-05-10,66
2023-03-29,67
2023-06-01,12
2023-07-04,19
2023-06-13,99
2023-05-30,52
2023-07-24,56
2023-05-27,11
2023-07-08,43
2023-05-31,31
2023-07-30,37
2023-07-15,90
2023-05-04,92
2023-05-04,69
2023-03-27,80
2023-06-07,45
2023-04-23,99
2023-03-31,84
2023-04-26,49
2023-06-10,79
2023-05-18,39
2023-05-07,70
2023-04-18,18
2023-03-25,81
2023-05-27,53
2023-07-20,96
2023-05-31,98
2023-04-30,97
2023-03-30,68
2023-07-15,88
2023-03-15,19
2023-05-10,65
2023-07-08,88
2023-07-07,17
2023-04-29,53
2023-03-18,25
2023-04-06,2
2023-05-06,72
2023-03-30,72
2023-06-23,100
2023-05-30,67
2023-06-22,44
2023-06-25,99
2023-05-19,62
2023-03-21,46
2023-05-26,73
2023-06-27,15
2023-04-25,58
2023-06-17,5
2023-05-06,84
2023-05-17,89
2023-05-30,20
2023-07-05,100
2023-05-17,64
2023-05-26,52
2023-06-25,10
2023-05-22,73
2023-05-19,96
2023-04-25,64
2023-03-20,87
2023-05-28,99
2023-03-21,8
2023-04-24,15
2023-06-01,46
2023-07-08,80
2023-06-24,70
2023-07-30,5
2023-07-05,71
2023-07-14,60
2023-07-05,58
2023-06-14,86
2023-03-17,38
2023-05-11,65
2023-06-02,51
2023-07-09,79
2023-04-19,53
2023-06-03,37
2023-05-10,71
2023-04-16,33
2023-07-04,16
2023-05-29,87
2023-05-28,72
2023-07-16,43
2023-07-08,41
2023-05-15,80
2023-06-12,5
2023-06-22,100
2023-03-15,46
2023-06-29,54
2023-06-06,47
2023-06-27,83
2023-07-16,58
2023-06-08,44
2023-03-23,26
2023-03-26,30
2023-05-11,48
2023-06-05,81
2023-04-12,24
2023-04-27,19
2023-04-14,55
2023-03-17,69
2023-06-16,28
2023-03-30,87
2023-04-24,18
2023-05-14,5
2023-05-13,25
2023-06-29,37
2023-06-27,2
2023-05-29,14
2023-04-16,98
2023-04-15,61
2023-06-28,15
2023-06-06,90
2023-04-17,16
2023-04-04,79
2023-05-04,43
2023-05-08,97
2023-05-27,6
2023-05-20,80
2023-03-15,65
2023-04-28,8
2023-07-14,2
2023-07-12,63
2023-07-01,35
2023-06-12,94
2023-07-11,45
2023-05-06,93
2023-05-28,84
2023-06-14,43
2023-04-04,3
2023-07-25,22
2023-06-17,36
2023-07-26,46
2023-06-03,47
2023-03-19,20
2023-07-10,2
2023-06-11,12
2023-06-26,48
2023-04-02,1
2023-06-03,41
2023-05-12,69
2023-05-23,29
2023-04-24,86
2023-04-19,56
2023-06-02,66
2023-07-26,75
2023-06-22,68
2023-07-23,66
2023-04-14,81
2023-07-19,23
2023-06-11,59
2023-05-26,70
2023-05-17,70
2023-05-22,3
2023-04-07,72
2023-04-13,92
2023-07-16,15
2023-05-21,46
2023-05-21,69
2023-05-16,6
2023-06-16,73
2023-03-27,10
2023-03-31,22
2023-07-06,12
2023-06-21,81
2023-07-10,15
2023-07-29,18
2023-05-21,44
2023-07-20,70
2023-05-27,42
2023-06-12,6
2023-03-24,3
2023-06-18,92
2023-06-17,25
2023-07-04,99
2023-07-18,32
2023-07-16,41
2023-04-17,11
2023-04-08,28
2023-06-25,59
2023-04-09,45
2023-07-06,84
2023-07-18,13
2023-07-12,50
2023-03-15,19
2023-04-14,90
2023-07-21,98
2023-04-25,10
2023-06-15,19
2023-06-03,77
2023-04-20,86
2023-05-16,72
2023-07-15,37
2023-07-04,15
2023-06-23,89
2023-03-17,38
2023-06-02,37
2023-03-30,69
2023-06-29,88
2023-07-01,88
2023-04-25,85
2023-04-24,2
2023-06-16,17
2023-04-08,65
2023-05-20,55
2023-05-22,3
2023-07-10,86
2023-06-01,62
2023-03-17,27
2023-04-11,35
2023-06-15,12
2023-05-07,93
2023-07-09,28
2023-06-26,66
2023-03-21,16
2023-06-02,54
2023-04-10,75
2023-07-19,58
2023-04-30,4
2023-03-19,31
2023-05-05,39
2023-07-06,34
2023-06-28,66
2023-05-01,56
2023-03-20,85
2023-04-28,42
2023-07-06,8
2023-07-23,44
2023-06-27,86
2023-04-06,69
2023-07-02,35
2023-04-16,52
2023-03-21,31
2023-06-25,98
2023-06-02,43
2023-05-10,29
2023-05-19,90
2023-05-23,46
2023-03-15,16
2023-05-22,82
2023-03-21,64
2023-07-07,87
2023-05-11,24
2023-05-05,41
2023-04-08,70
2023-06-16,12
2023-04-30,10
2023-06-05,74
2023-07-08,7
2023-06-07,6
2023-07-15,11
2023-06-26,76
2023-04-23,56
2023-07-19,38
2023-04-14,13
2023-07-22,35
2023-03-23,50
2023-06-09,76
2023-03-23,92
2023-07-17,65
2023-07-14,56
2023-06-11,73
2023-07-24,94
2023-04-16,18
2023-06-11,87
2023-03-25,90
2023-04-05,81
2023-04-29,77
2023-06-17,28
2023-06-08,90
2023-04-26,15
2023-07-20,93
2023-04-13,70
2023-04-19,27
2023-06-03,14
2023-04-17,95
2023-06-03,87
2023-05-07,18
2023-07-27,18
2023-05-28,97
2023-05-29,63
2023-04-03,82
2023-06-02,52
2023-07-07,76
2023-06-28,22
2023-05-07,9
2023-04-14,79
2023-03-29,74
2023-03-24,4
2023-03-31,56
2023-07-06,95
2023-06-13,83
2023-06-28,4
2023-06-02,22
2023-03-16,99
2023-05-29,24
2023-05-23,16
2023-05-15,24
2023-05-16,27
2023-06-24,79
2023-05-06,29
2023-05-01,100
2023-04-22,76
2023-07-24,23
2023-04-14,10
2023-04-05,70
2023-04-10,75
2023-04-10,8
2023-07-11,94
2023-07-12,10
2023-05-10,29
2023-06-04,67
2023-04-28,16
2023-07-18,19
2023-05-01,68
2023-07-02,12
2023-05-13,80
2023-05-29,24
2023-07-25,61
2023-05-19,92
2023-04-11,19
2023-07-07,50
2023-05-23,1
2023-06-10,41
2023-03-19,57
2023-04-24,73
2023-03-19,3
2023-06-24,79
2023-06-18,96
2023-07-24,85
2023-04-22,87
2023-06-07,45
2023-07-10,1
2023-07-17,23
2023-04-05,77
2023-07-01,60
2023-06-14,97
2023-04-09,75
2023-06-18,92
2023-07-28,91
2023-04-24,47
2023-05-09,26
2023-06-10,85
2023-04-30,18
2023-07-26,94
2023-05-11,92
2023-04-10,10
2023-03-15,24
2023-04-07,63
2023-05-19,51
2023-04-03,19
2023-03-17,31
2023-07-04,6
2023-06-09,55
2023-03-28,47
2023-04-22,21
2023-04-14,93
2023-05-22,51
2023-04-22,93
2023-04-24,28
2023-06-26,15
2023-04-04,49
2023-04-07,97
2023-04-09,66
2023-06-16,44
2023-03-21,39
2023-05-05,92
2023-06-22,8
2023-06-28,11
2023-06-08,23
2023-07-22,15
2023-06-25,51
2023-04-14,87
2023-07-28,59
2023-05-26,35
2023-04-30,92
2023-07-05,56
2023-03-21,56
2023-05-07,46
2023-06-17,97
2023-04-22,46
2023-04-09,43
2023-05-14,13
2023-06-06,26
2023-05-28,70
2023-06-25,7
2023-04-23,24
2023-05-06,61
2023-06-20,41
2023-03-16,12
2023-05-02,94
2023-06-26,17
2023-07-18,50
2023-03-15,9
2023-04-09,68
2023-04-18,13
2023-06-28,84
2023-04-14,9
2023-03-15,72
2023-05-03,34
2023-07-25,79
2023-06-25,40
2023-04-09,24
2023-05-16,41
2023-06-30,32
2023-05-23,12
2023-04-23,38
2023-07-17,89
2023-04-03,30
2023-05-12,3
2023-07-05,28
2023-03-15,3
2023-04-25,38
2023-06-29,48
2023-03-17,8
2023-05-31,21
2023-03-19,41
2023-07-28,47
2023-04-21,76
2023-06-20,9
2023-05-27,31
2023-06-20,16
2023-07-10,93
2023-05-15,51
2023-03-21,21
2023-05-25,95
2023-07-23,38
2023-03-23,83
2023-07-29,77
2023-04-02,62
2023-05-23,66
2023-07-05,7
2023-07-28,59
2023-07-20,61
2023-05-09,32
2023-07-19,18
2023-06-13,21
2023-05-06,71
2023-06-15,94
2023-07-21,22
2023-05-11,32
2023-03-23,12
2023-06-20,6
2023-04-20,100
2023-04-29,77
2023-07-17,4
2023-04-01,29
2023-06-01,42
2023-04-02,85
2023-06-27,89
2023-06-04,22
2023-04-29,34
2023-04-05,5
2023-03-29,77
2023-06-25,65
2023-05-17,59
2023-04-20,92
2023-04-17,30
2023-06-04,27
2023-05-01,31
2023-03-18,9
2023-03-19,78
2023-06-26,48
2023-04-11,83
2023-06-10,3
2023-04-21,78
2023-04-16,34
2023-07-25,12
2023-05-27,33
2023-05-09,62
2023-06-25,49
2023-07-24,54
2023-07-05,73
2023-05-07,56
2023-05-30,48
2023-07-23,95
2023-04-21,47
2023-04-28,10
2023-07-07,84
2023-04-29,73
2023-04-14,61
2023-07-23,8
2023-04-17,49
2023-05-12,52
2023-06-30,28
2023-06-04,21
2023-04-14,25
2023-06-30,4
2023-05-10,96
2023-04-10,9
2023-05-08,86
2023-04-07,86
2023-05-06,8
2023-07-22,84
2023-06-25,61
2023-05-28,70
2023-03-20,24
2023-07-11,10
2023-06-29,19
2023-06-16,30
2023-05-17,93
2023-06-30,43
2023-07-28,66
2023-03-16,89
2023-05-14,18
2023-07-07,34
2023-05-15,90
2023-07-08,6
2023-06-27,79
2023-03-18,65
2023-04-09,39
2023-05-22,41
2023-04-30,38
2023-05-31,41
2023-04-27,2
2023-06-26,69
2023-04-14,97
2023-05-24,45
2023-03-26,94
2023-06-11,11
2023-07-16,61
2023-07-03,15
2023-04-19,64
2023-04-28,30
2023-05-27,51
2023-06-01,58
2023-07-20,29
2023-05-12,20
2023-05-03,21
2023-06-17,3
2023-05-19,82
2023-03-17,65
2023-03-18,15
2023-07-07,97
2023-04-09,19
2023-03-26,57
2023-06-02,100
2023-04-03,18
2023-05-15,75
2023-07-09,83
2023-04-25,84
2023-04-30,46
2023-07-02,32
2023-04-19,40
2023-06-30,49
2023-06-13,97
2023-06-17,62
2023-07-07,63
2023-06-07,65
2023-06-15,29
2023-04-24,33
2023-05-08,31
2023-04-20,24
2023-04-24,93
2023-03-27,47
2023-04-23,54
2023-04-02,63
2023-06-21,96
2023-06-16,39
2023-06-10,84
2023-04-14,99
2023-07-29,66
2023-07-06,27
2023-04-22,21
2023-07-30,17
2023-04-19,7
2023-03-24,36
2023-07-09,65
2023-04-20,72
2023-03-25,99
2023-05-11,19
2023-05-03,43
2023-06-17,13
2023-07-30,51
2023-07-30,13
2023-04-27,61
2023-04-19,76
2023-06-14,74
2023-07-29,13
2023-03-25,6
2023-07-09,9
2023-04-23,30
2023-03-24,51
2023-07-19,60
2023-07-30,23
2023-06-21,43
2023-06-29,60
2023-03-16,97
2023-07-29,9
2023-04-16,68
2023-07-30,98
2023-06-10,8
2023-07-25,31
2023-05-27,89
2023-04-02,64
2023-06-23,89
2023-05-01,3
2023-07-15,91
2023-05-25,54
2023-05-05,90
2023-03-15,57
2023-04-01,83
2023-06-08,47
2023-03-26,56
2023-06-26,17
2023-05-25,15
2023-06-10,3
2023-05-09,38
2023-07-22,9
2023-05-15,48
2023-03-16,21
2023-03-19,34
2023-07-14,32
2023-05-17,70
2023-05-13,56
2023-06-26,81
2023-06-02,29
2023-05-06,14
2023-03-21,55
2023-07-23,37
2023-03-20,5
2023-04-14,31
2023-06-23,85
2023-03-16,24
2023-05-19,37
2023-05-19,75
2023-04-10,5
2023-06-16,60
2023-04-04,82
2023-04-07,65
2023-05-09,55
2023-07-12,67
2023-07-24,88
2023-03-19,98
2023-06-26,28
2023-06-02,7
2023-04-06,100
2023-06-24,26
2023-06-27,55
2023-05-08,43
2023-06-08,57
2023-04-14,82
2023-04-22,34
2023-06-25,26
2023-06-11,27
2023-06-21,79
2023-06-02,41
2023-06-16,14
2023-05-26,13
2023-06-04,7
2023-03-31,48
2023-06-01,20
2023-04-24,48
2023-05-17,20
2023-07-13,25
2023-06-28,66
2023-07-05,35
2023-04-15,42
2023-04-22,96
2023-05-24,92
2023-03-18,22
2023-03-20,18
2023-05-10,53
2023-06-26,72
2023-05-01,53
2023-05-14,29
2023-07-03,25
2023-06-30,71
2023-05-12,90
2023-07-23,90
2023-03-31,32
2023-04-17,2
2023-04-16,71
2023-07-25,95
2023-03-23,37
2023-04-22,32
2023-03-27,96
2023-04-02,59
2023-06-22,69
2023-04-18,23
2023-07-09,34
2023-06-27,4
2023-06-27,11
2023-04-26,10
2023-07-02,77
2023-04-14,81
2023-05-06,25
2023-05-26,45
2023-05-18,66
2023-06-10,31
2023-03-25,49
2023-06-23,18
2023-04-28,7
2023-07-16,18
2023-04-27,70
2023-06-07,80
2023-03-25,83
2023-06-24,27
2023-05-06,91
2023-04-17,85
2023-03-17,24
2023-04-18,50
2023-03-16,47
2023-05-08,22
2023-06-10,89
2023-07-21,8
2023-06-02,85
2023-05-15,87
2023-06-23,60
2023-05-12,66
2023-07-09,99
2023-03-18,29
2023-07-05,58
2023-07-05,37
2023-05-13,60
2023-05-08,19
2023-04-03,37
2023-07-09,32
2023-06-09,73
2023-07-12,75
2023-07-02,72
2023-04-03,51
2023-05-28,53
2023-05-22,53
2023-04-17,50
2023-07-14,80
2023-06-22,45
2023-07-10,1
2023-06-19,90
2023-07-06,25
2023-05-13,77
2023-05-01,45
2023-05-31,23
2023-06-18,79
2023-04-19,2
2023-05-27,35
2023-04-25,36
2023-06-10,89
2023-05-24,26
2023-07-13,44
2023-07-15,40
2023-03-19,97
2023-06-17,38
2023-07-22,11
2023-05-03,63
2023-03-29,20
2023-04-22,92
2023-07-28,28
2023-03-18,73
2023-05-12,62
2023-04-23,63
2023-07-09,20
2023-06-20,84
2023-04-11,7
2023-04-14,91
2023-04-30,59
2023-04-25,1
2023-04-20,37
2023-06-14,2
2023-03-20,52
2023-04-23,77
2023-04-22,68
2023-07-09,61
2023-06-16,33
2023-04-05,97
2023-04-10,79
2023-06-24,38
2023-05-13,95
2023-06-25,71
2023-05-14,90
2023-05-11,8
2023-04-24,69
2023-07-02,76
2023-03-25,51
2023-05-27,92
2023-05-20,88
2023-06-03,81
2023-05-23,65
2023-03-29,47
2023-07-18,19
2023-04-17,91
2023-07-04,97
2023-04-13,71
2023-05-09,81
2023-05-24,72
2023-05-05,11
2023-06-18,12
2023-06-04,14
2023-05-20,1
2023-06-11,70
2023-07-29,63
2023-07-01,43
2023-03-20,90
2023-03-30,1
2023-06-01,55
2023-06-06,12
2023-06-14,17
2023-05-11,55
2023-03-27,36
2023-05-31,48
2023-07-15,60
2023-06-21,12
2023-06-18,9
2023-05-05,1
2023-03-29,1
2023-05-28,92
2023-04-29,24
2023-03-27,53
2023-05-06,42
2023-04-24,46
2023-05-21,51
2023-07-23,93
2023-07-05,70
2023-07-14,63
2023-06-06,22
2023-04-14,68
2023-07-23,56
2023-03-23,45
2023-07-05,76
2023-04-09,85
2023-05-25,27
2023-03-27,31
2023-06-09,100
2023-06-24,66
2023-06-16,49
2023-03-17,19
2023-04-23,52
2023-06-06,78
2023-06-24,43
2023-05-01,80
2023-07-20,25
2023-07-23,47
2023-06-28,64
2023-05-01,45
2023-07-23,16
2023-06-24,62
2023-07-16,13
2023-07-20,45
2023-05-29,6
2023-04-24,90
2023-04-30,19
2023-06-24,98
2023-04-28,25
2023-06-29,90
2023-06-20,56
2023-06-21,66
2023-05-15,11
2023-06-22,62
2023-07-15,78
2023-07-21,34
2023-06-13,23
2023-07-06,14
2023-05-12,88
2023-06-22,36
2023-07-01,65
2023-06-24,66
2023-07-24,55
2023-04-23,54
2023-06-29,59
2023-05-24,58
2023-06-11,59
2023-05-11,57
2023-04-24,74
2023-04-01,59
2023-07-28,100
2023-07-24,14
2023-07-28,7
2023-04-29,3
2023-06-08,31
2023-07-02,38
2023-07-07,84
2023-06-21,73
2023-04-14,55
2023-05-08,83
2023-04-12,88
2023-06-03,50
2023-07-26,50
2023-05-26,40
2023-05-08,16
2023-03-16,65
2023-07-18,74
2023-03-28,79
2023-06-21,9
2023-06-22,84
2023-06-08,40
2023-04-09,30
2023-03-25,86
2023-06-03,38
2023-04-21,41
2023-04-16,87
2023-04-18,21
2023-07-29,92
2023-03-23,36
2023-06-03,8
2023-03-20,15
2023-06-10,81
2023-04-25,96
2023-04-28,99
2023-04-21,20
2023-05-09,27
2023-06-30,13
2023-04-26,51
2023-05-12,32
2023-05-27,39
2023-07-05,20
2023-05-15,39
2023-05-01,19
2023-04-05,36
2023-07-03,98
2023-04-20,88
2023-06-27,66
2023-06-22,74
2023-06-30,89
2023-04-09,23
2023-06-18,22
2023-04-26,60
2023-05-07,34
2023-06-28,56
2023-06-21,72
2023-04-29,15
2023-06-22,15
2023-03-28,99
2023-03-31,90
2023-07-26,65
2023-04-15,38
2023-05-04,19
2023-06-21,36
2023-04-29,71
2023-07-29,33
2023-05-06,25
2023-07-23,85
2023-05-11,71
2023-07-25,83
2023-03-17,98
2023-06-17,79
2023-07-21,81
2023-04-11,35
2023-07-09,1
2023-04-29,73
2023-07-16,62
2023-06-24,27
2023-07-29,78
2023-07-29,93
2023-04-27,13
2023-07-27,70
2023-05-21,45
2023-06-15,38
2023-06-21,63
2023-05-21,54
2023-06-18,22
2023-07-15,25
2023-06-02,71
2023-07-15,48
2023-05-06,59
2023-04-29,17
2023-07-06,99
2023-03-16,91
2023-07-15,75
2023-05-25,59
2023-05-06,76
2023-04-13,33
2023-05-16,79
2023-05-05,80
2023-07-17,46
2023-04-13,74
2023-06-02,96
2023-04-29,83
2023-05-22,18
2023-04-19,46
2023-05-24,90
2023-05-14,9
2023-04-15,18
2023-07-08,40
2023-05-15,2
2023-06-28,48
2023-05-25,35
2023-04-17,12
2023-07-09,20
2023-04-04,59
2023-07-16,99
2023-07-09,50
2023-04-14,59
2023-06-23,68
2023-04-06,75
2023-05-20,47
2023-04-24,98
2023-07-28,8
2023-05-27,34
2023-04-29,9
2023-07-26,25
2023-03-30,8
2023-04-07,71
2023-04-23,23
2023-06-25,6
2023-07-02,68
2023-05-08,48
2023-05-08,30
2023-06-06,9
2023-04-15,89
2023-04-11,67
2023-05-28,72
2023-04-17,13
2023-04-03,52
2023-07-03,88
2023-06-01,47
2023-03-24,85
2023-04-18,56
2023-07-05,91
2023-06-12,69
2023-06-28,42
2023-04-10,77
2023-07-08,79
2023-04-10,11
2023-04-04,93
2023-06-21,20
2023-04-04,77
2023-06-26,7
2023-05-16,67
2023-07-21,67
2023-06-05,67
2023-03-17,87
2023-05-03,91
2023-04-23,44
2023-04-05,92
2023-07-23,40
2023-07-14,32
2023-06-14,62
2023-04-17,41
2023-04-26,6
2023-05-26,4
2023-05-22,81
2023-05-23,59
2023-05-26,56
2023-05-29,77
2023-06-23,92
2023-06-18,16
2023-07-07,14
2023-06-05,44
2023-05-03,45
2023-03-20,34
2023-05-25,4
2023-05-17,68
2023-04-03,65
2023-03-16,71
2023-05-15,86
2023-04-25,90
2023-05-20,13
2023-07-21,74
2023-04-07,26
2023-04-03,50
2023-06-12,78
2023-05-23,10
2023-06-10,66
2023-07-24,2
2023-04-25,30
2023-04-20,13
2023-04-30,86
2023-04-30,3
2023-07-28,29
2023-03-20,21
2023-03-25,38
2023-05-05,32
2023-05-18,48
2023-07-28,27
2023-07-25,75
2023-05-23,18
2023-06-07,47
2023-06-23,18
2023-04-16,58
2023-04-21,57
2023-06-02,26
2023-06-28,62
2023-05-24,69
2023-06-15,11
2023-07-19,94
2023-05-28,42
2023-07-17,38
2023-03-30,77
2023-04-05,30
2023-06-30,7
2023-05-22,36
2023-04-25,32
2023-07-14,79
2023-05-26,77
2023-03-27,2
2023-06-16,55
2023-07-27,13
2023-05-22,52
2023-06-19,8
2023-05-04,51
2023-04-09,61
2023-05-06,17
2023-06-09,74
2023-04-10,42
2023-07-23,24
2023-03-23,79
2023-06-01,62
2023-03-22,36
2023-03-27,96
2023-05-29,67
2023-06-20,93
2023-05-27,62
2023-07-22,57
2023-06-23,50
2023-05-07,2
2023-07-07,81
2023-04-06,1
2023-05-08,19
2023-04-09,45
2023-04-10,89
2023-06-11,27
2023-06-25,100
2023-03-15,75
2023-04-18,88
2023-06-16,44
2023-07-10,81
2023-06-10,73
2023-05-03,72
2023-06-12,53
2023-07-20,16
2023-07-20,78
2023-05-14,35
2023-05-29,70
2023-06-12,2
2023-06-05,69
2023-06-01,4
2023-06-01,41
2023-07-24,44
2023-07-22,49
2023-06-20,11
2023-07-15,56
2023-04-24,51
2023-04-21,88
2023-04-06,40
2023-05-05,60
2023-07-09,86
2023-05-01,9
2023-06-28,81
2023-07-29,38
2023-04-05,83
2023-05-18,99
2023-03-16,38
2023-06-05,2
2023-06-07,95
2023-06-23,80
2023-04-18,83
2023-07-26,97
2023-07-27,68
2023-05-23,12
2023-06-30,13
2023-06-21,14
2023-05-17,35
